caseId,original_order,text,author,note,appendix,n_sentence,llm_text
2022-002,49,"Although the telegraphic aspect of Western Union's money order business has fallen into disuse, money orders are still sold today for the same purpose: to safely transmit funds to an intended payee.3 Many banks have outsourced the issuance and handling of these kinds of prepaid financial instruments to businesses such as MoneyGram.",Jackson,0,,2,"Although the telegraphic aspect of Western Union's money order business has fallen into disuse, money orders are still sold today for the same purpose: to safely transmit funds to an intended payee.[footnote] Many banks have outsourced the issuance and handling of these kinds of prepaid financial instruments to businesses such as MoneyGram."
2022-002,50,"The parties have identified four MoneyGram products as relevant to this litigation. MoneyGram calls these financial instruments Retail Money Orders, Agent Check Money Orders, Agent Checks, and Teller's Checks. All of these instruments are products that MoneyGram creates and markets but that are sold to  customers by another entity (either a retail location or bank) on behalf of MoneyGram.",Jackson,0,,2,"The parties have identified four MoneyGram products as relevant to this litigation. MoneyGram calls these financial instruments Retail Money Orders, Agent Check Money Orders, Agent Checks, and Teller's Checks. All of these instruments are products that MoneyGram creates and markets but that are sold to customers by another entity either a retail location or bank on behalf of MoneyGram."
2022-002,51,"As a general matter, these four MoneyGram products operate in the same manner. The purchaser prepays the face value of the instrument, plus any fee, and MoneyGram holds the proceeds (which have been sent to them by the seller entity) until the intended payee presents the instrument for payment. In addition, as a matter of business practice, MoneyGram keeps only limited records about transactions concerning these products. The seller entity transmits information to MoneyGram that identifies where the product was sold, among other things, but the seller does not include in the information given to MoneyGram the identity or address of the purchaser or payee (even if the seller collects that information).",Jackson,0,,4,"As a general matter, these four MoneyGram products operate in the same manner. The purchaser prepays the face value of the instrument, plus any fee, and MoneyGram holds the proceeds which have been sent to them by the seller entity until the intended payee presents the instrument for payment. In addition, as a matter of business practice, MoneyGram keeps only limited records about transactions concerning these products. The seller entity transmits information to MoneyGram that identifies where the product was sold, among other things, but the seller does not include in the information given to MoneyGram the identity or address of the purchaser or payee even if the seller collects that information."
2022-002,52,"The heart of the instant dispute relates to how MoneyGram handles the abandoned proceeds of these products. MoneyGram considers two of the four products— Retail Money Orders and Agent Check Money Orders—as falling within the scope of the FDA, so it gives the abandoned proceeds of those particular instruments to the States of purchase in accordance with § 2503. But MoneyGram treats Agent Checks and Teller's Checks (collectively, the Disputed Instruments) as governed by the common law instead of the FDA. Because MoneyGram does not keep records of creditor addresses for these products, MoneyGram applies the secondary rule of Texas and gives the abandoned proceeds of those particular instruments to its State of incorporation, Delaware.",Jackson,0,,5,"The heart of the instant dispute relates to how MoneyGram handles the abandoned proceeds of these products. MoneyGram considers two of the four products— Retail Money Orders and Agent Check Money Orders—as falling within the scope of [statute], so it gives the abandoned proceeds of those particular instruments to the States of purchase in accordance with [statute]. But MoneyGram treats Agent Checks and Teller's Checks (collectively, the Disputed Instruments) as governed by the common law instead of [statute]. Because MoneyGram does not keep records of creditor addresses for these products, MoneyGram applies the secondary rule of Texas and gives the abandoned proceeds of those particular instruments to its State of incorporation, Delaware."
2022-002,53,B,Jackson,0,,0,
2022-002,54,"After an audit of MoneyGram's escheatment policies, Pennsylvania and Wisconsin filed separate lawsuits challenging Delaware's escheatment of the abandoned proceeds of Agent Checks and Teller's Checks. Invoking this Court's original jurisdiction to decide controversies between States, Delaware moved to file a bill of complaint against Pennsylvania and Wisconsin. Arkansas, acting on behalf of itself and several other States, filed a separate motion for leave to file a bill of complaint. We consolidated the actions and appointed a Special Master.",Jackson,0,,5,"After an audit of MoneyGram's escheatment policies, Pennsylvania and Wisconsin filed separate lawsuits challenging Delaware's escheatment of the abandoned proceeds of Agent Checks and Teller's Checks. Invoking this Court's original jurisdiction to decide controversies between States, Delaware moved to file a bill of complaint against Pennsylvania and Wisconsin. Arkansas, acting on behalf of itself and several other States, filed a separate motion for leave to file a bill of complaint. We consolidated the actions and appointed a Special Master."
2022-002,55,"The Special Master bifurcated the proceedings into liability and damages phases. The first phase (to which the current dispute pertains) focuses solely on which State or States have priority to take custody of the proceeds from MoneyGram Agent Checks and Teller's Checks upon abandonment. At the second phase, the Special Master will analyze any damages. The parties filed cross-motions for summary judgment on the issue of liability.",Jackson,0,,5,"The Special Master bifurcated the proceedings into liability and damages phases. The first phase focuses solely on which State or States have priority to take custody of the proceeds from MoneyGram Agent Checks and Teller's Checks upon abandonment. At the second phase, the Special Master will analyze any damages. The parties filed cross-motions for summary judgment on the issue of liability."
2022-002,56,"In July 2021, the Special Master issued a First Interim Report that concluded that the Disputed Instruments were covered by the FDA. Delaware filed exceptions to that report. Then, after we had considered the parties' briefs and held oral argument, the Special Master announced that our proceedings had caused him to reassess his conclusions. He subsequently issued a Second Interim Report that concluded that many of the Disputed Instruments were or could be third party bank checks and would thereby be excluded from the FDA, which means that, when abandoned, they would generally escheat to Delaware under the common law. Both parties submitted exceptions to the Special Master's Second Interim Report.",Jackson,0,,6,"In July 2021, the Special Master issued a First Interim Report that concluded that the Disputed Instruments were covered by the FDA. Delaware filed exceptions to that report. Then, after we had considered the parties' briefs and held oral argument, the Special Master announced that our proceedings had caused him to reassess his conclusions. He subsequently issued a Second Interim Report that concluded that many of the Disputed Instruments were or could be third party bank checks and would thereby be excluded from the FDA, which means that, when abandoned, they would generally escheat to Delaware under the common law. Both parties submitted exceptions to the Special Master's Second Interim Report."
2022-002,57,III,Jackson,0,,1,III
2022-002,58,"The parties are at odds over whether the Disputed Instruments qualify as money orders or other similar written instruments (other than a third party bank check) within the meaning of the FDA,  § 2503—a determination that, for present purposes, establishes whether the FDA or the common law governs their escheatment when abandoned. We conclude that the Disputed Instruments are covered by the FDA because they are other similar written instruments, and neither Delaware nor the Special Master has convinced us that they are third party bank checks. Ibid.",Jackson,0,,3,"The parties are at odds over whether the Disputed Instruments qualify as money orders or other similar written instruments other than a third party bank check within the meaning of the [statute]—a determination that, for present purposes, establishes whether the [statute] or the common law governs their escheatment when abandoned. We conclude that the Disputed Instruments are covered by the [statute] because they are other similar written instruments, and neither Delaware nor the Special Master has convinced us that they are third party bank checks. [citation]."
2022-002,59,A,Jackson,0,,0,
2022-002,60,"Because the plain text of the FDA applies to not only money orders and traveler's checks but also written instruments that are similar to those financial products, ibid., we need not determine whether the Disputed Instruments are money orders, a finding that they are similar to money orders is sufficient to bring them within the reach of the statute (so long as they are not third party bank checks).4 We determine what similar entails in light of the FDA's text and context, Southwest Airlines Co. v. Saxon, 596 U. S. ___, ___, 142 S.Ct. 1783, 1790, 213 L.Ed.2d 27 (2022), not in the abstract. And in these particular cases, the Disputed Instruments share two relevant similarities with money orders. Those instruments operate in the same manner as money orders do (as defined by contemporaneous dictionaries and our prior escheatment cases), and they also implicate the one feature of money orders that the text of the FDA explicitly identifies, insofar as the Disputed Instruments escheat inequitably solely to one State under our common-law rules due to the business practices of the company holding the funds.",Jackson,0,,7,"Because the plain text of the [statute] applies to not only money orders and traveler's checks but also written instruments that are similar to those financial products, [citation], we need not determine whether the Disputed Instruments are money orders, a finding that they are similar to money orders is sufficient to bring them within the reach of the [statute] so long as they are not third party bank checks.[footnote] We determine what similar entails in light of the [statute]'s text and context, [citation], not in the abstract. And in these particular cases, the Disputed Instruments share two relevant similarities with money orders. Those instruments operate in the same manner as money orders do as defined by contemporaneous dictionaries and our prior escheatment cases, and they also implicate the one feature of money orders that the text of the [statute] explicitly identifies, insofar as the Disputed Instruments escheat inequitably solely to one State under our common-law rules due to the business practices of the company holding the funds."
2022-002,61,"First, the Disputed Instruments are similar to money orders in function and operation. The FDA does not define a money order, so the core features of that instrument are gleaned from a consideration of the `ordinary, contemporary, common meaning' of the term. Sandifer v. United States Steel Corp., 571 U.S. 220, 227, 134 S.Ct. 870, 187 L.Ed.2d 729 (2014) (quoting Perrin v. United States, 444 U.S. 37, 42, 100 S.Ct. 311, 62 L.Ed.2d 199 (1979)). The parties cite a variety of contemporaneous dictionary definitions and encyclopedia descriptions for the term, and, at the most basic level, a money order is universally defined as a prepaid (or purchased) financial instrument used to transmit money to a named payee.5 Some of the dictionaries further indicate that a money order involves a specified sum of money. Webster's Seventh New Collegiate Dictionary 547 (1972), see also American Heritage Dictionary 847 (1969) (a specified amount of money).",Jackson,0,,7,"First, the Disputed Instruments are similar to money orders in function and operation. The FDA does not define a money order, so the core features of that instrument are gleaned from a consideration of the `ordinary, contemporary, common meaning' of the term. [citation]. The parties cite a variety of contemporaneous dictionary definitions and encyclopedia descriptions for the term, and, at the most basic level, a money order is universally defined as a prepaid (or purchased) financial instrument used to transmit money to a named payee.[footnote] Some of the dictionaries further indicate that a money order involves a specified sum of money. [citation], see also [citation] (a specified amount of money)."
2022-002,62,"These features—i.e., prepayment of a specified amount of money to be transmitted to a named payee—generally accord with how we described the Western Union money orders at issue in our prior escheatment  cases. See Pennsylvania, 407 U.S. at 208, 92 S.Ct. 2075, Western Union Telegraph Co., 368 U.S. at 72, 82 S.Ct. 199. And the FDA was enacted against the backdrop of the common law as set forth in those cases, indeed, it abrogates the common-law escheatment rules that we adopted in those cases. The statute is naturally read to reflect the same basic conception of the term money order that we addressed in those precedents.",Jackson,0,,5,"These features—ie, prepayment of a specified amount of money to be transmitted to a named payee—generally accord with how we described the Western Union money orders at issue in our prior escheatment cases. [citation]. And the FDA was enacted against the backdrop of the common law as set forth in those cases, indeed, it abrogates the common-law escheatment rules that we adopted in those cases. The statute is naturally read to reflect the same basic conception of the term money order that we addressed in those precedents."
2022-002,63,"The operation of the FDA further confirms the relevance of the prepayment feature of a money order for the purpose of assessing the similarity of the Disputed Instruments. The FDA plainly regulates the escheatment of abandoned financial products, and when financial instruments are prepaid, the likelihood of their abandonment (and thus the potential for escheatment) increases, as the holder of the proceeds of such instruments has possession of the prepaid sums of money if the instruments are never collected or presented for payment. See Pennsylvania, 407 U.S. at 208, 92 S.Ct. 2075. Thus, the FDA naturally applies to prepaid instruments, such as money orders, given that those instruments are of a type likely to implicate the FDA's escheatment rules. And Delaware does not dispute that, just like money orders, the Disputed Instruments are prepaid written financial instruments used to transmit money to intended payees.",Jackson,0,,6,"The operation of the FDA further confirms the relevance of the prepayment feature of a money order for the purpose of assessing the similarity of the Disputed Instruments. The FDA plainly regulates the escheatment of abandoned financial products, and when financial instruments are prepaid, the likelihood of their abandonment and thus the potential for escheatment increases, as the holder of the proceeds of such instruments has possession of the prepaid sums of money if the instruments are never collected or presented for payment. [citation]. Thus, the FDA naturally applies to prepaid instruments, such as money orders, given that those instruments are of a type likely to implicate the FDA's escheatment rules. And Delaware does not dispute that, just like money orders, the Disputed Instruments are prepaid written financial instruments used to transmit money to intended payees."
2022-002,64,"Second, the Disputed Instruments are similar to the money orders that the FDA targets because they inequitably escheat in the manner that the text of the FDA specifically identifies as warranting statutory intervention. Just as with the money orders in Pennsylvania, the company holding the proceeds of the Disputed Instruments (MoneyGram) does not keep adequate records of creditor addresses as a matter of business practice. And the FDA abrogates this Court's escheatment precedents on this very basis. See §§ 2501, 2503. Consequently, the inherent characteristics of money orders are not the only relevant point of similarity between money orders and the Disputed Instruments, in addition, they both would otherwise escheat inequitably under the secondary common-law rule due to the business practices of the company holding the funds.",Jackson,0,,5,"Second, the Disputed Instruments are similar to the money orders that the FDA targets because they inequitably escheat in the manner that the text of the FDA specifically identifies as warranting statutory intervention. Just as with the money orders in Pennsylvania, the company holding the proceeds of the Disputed Instruments (MoneyGram) does not keep adequate records of creditor addresses as a matter of business practice. And the FDA abrogates this Court's escheatment precedents on this very basis. See [statute]. Consequently, the inherent characteristics of money orders are not the only relevant point of similarity between money orders and the Disputed Instruments, in addition, they both would otherwise escheat inequitably under the secondary common-law rule due to the business practices of the company holding the funds."
2022-002,65,"The context in which the FDA arises underscores the meaningfulness of this similarity. Our common-law rules were permitting inequitable escheatment (insofar as our primary rule mistakenly relied on the assumption that the holders of such instruments regularly collected creditors' address information), and the statute that Congress enacted in the wake of our Pennsylvania ruling details the inequitable escheatment problem. Thus, the FDA regulates money orders (however that term is ordinarily defined) not just for the sake of regulating those particular financial instruments, but because inequitable escheatment occurs under our common-law rules if financial instruments do not have address information that can facilitate distribution to the State of entitlement when they are abandoned, and the entities issuing and selling money orders often do not keep adequate records. The lack of related creditor address information was a key feature of the money orders that we evaluated when we were asked to revisit our common-law escheatment rules in Pennsylvania, 407 U.S. at 214, 92 S.Ct. 2075. So it should come as no surprise that it is likewise a key feature of the statute that Congress enacted to displace our common-law rules.",Jackson,0,,6,"The context in which the FDA arises underscores the meaningfulness of this similarity. Our common-law rules were permitting inequitable escheatment (insofar as our primary rule mistakenly relied on the assumption that the holders of such instruments regularly collected creditors' address information), and the statute that Congress enacted in the wake of our Pennsylvania ruling details the inequitable escheatment problem. Thus, the FDA regulates money orders (however that term is ordinarily defined) not just for the sake of regulating those particular financial instruments, but because inequitable escheatment occurs under our common-law rules if financial instruments do not have address information that can facilitate distribution to the State of entitlement when they are abandoned, and the entities issuing and selling money orders often do not keep adequate records. The lack of related creditor address information was a key feature of the money orders that we evaluated when we were asked to revisit our common-law escheatment rules in [citation]. So it should come as no surprise that it is likewise a key feature of the [statute] that Congress enacted to displace our common-law rules."
2022-002,66,"The inadequate-recordkeeping feature of money orders is also derived from the text of the FDA itself. The statute references both our observation in Texas that, as a matter of equity, the proceeds of abandoned  intangible property should be spread among the several States, § 2501(3), and Pennsylvania's subsequent recognition that the proceeds of such instruments are not being distributed to the States entitled thereto, § 2501(4). The FDA explains that this inequity was occurring because the books and records of banking and financial organizations and business associations engaged in issuing and selling money orders and traveler's checks do not, as a matter of business practice, show the last known addresses of purchasers of such instruments. § 2501(1). The operative provision of the statute (§ 2503) then adopts the precise alternative rule of escheatment that Pennsylvania suggested in the face of inequitable escheatment caused by a company's business practices.",Jackson,0,,5,"The inadequate-recordkeeping feature of money orders is also derived from the text of the [statute] itself. The [statute] references both our observation in [citation] that, as a matter of equity, the proceeds of abandoned intangible property should be spread among the several States, [statute], and Pennsylvania's subsequent recognition that the proceeds of such instruments are not being distributed to the States entitled thereto, [statute]. The [statute] explains that this inequity was occurring because the books and records of banking and financial organizations and business associations engaged in issuing and selling money orders and traveler's checks do not, as a matter of business practice, show the last known addresses of purchasers of such instruments. [statute]. The operative provision of the [statute] then adopts the precise alternative rule of escheatment that Pennsylvania suggested in the face of inequitable escheatment caused by a company's business practices."
2022-002,67,"In short, the FDA's text provides a solution for the problem of the inequitable distribution of escheats, and that solution expressly eschews requiring entities like Western Union to keep adequate records. See §§ 2501(5), 2503. Inadequate recordkeeping is thus highly relevant to the interpretive question of when the FDA, rather than the common law, should apply to the escheatment of the intangible property at issue.6",Jackson,0,,3,"In short, the FDA's text provides a solution for the problem of the inequitable distribution of escheats, and that solution expressly eschews requiring entities like Western Union to keep adequate records. See [statute]. Inadequate recordkeeping is thus highly relevant to the interpretive question of when the FDA, rather than the common law, should apply to the escheatment of the intangible property at issue.[footnote]"
2022-002,68,"It is uncontested that the Disputed Instruments share the inadequate recordkeeping feature of money orders that the FDA identifies. See § 2501(1). Therefore, if the common law were to apply to the Disputed Instruments, then the abandoned proceeds would escheat inequitably solely to the State of incorporation, just like the money orders expressly referenced in the statute.7",Jackson,0,,2,"It is uncontested that the Disputed Instruments share the inadequate recordkeeping feature of money orders that the FDA identifies. See [statute]. Therefore, if the common law were to apply to the Disputed Instruments, then the abandoned proceeds would escheat inequitably solely to the State of incorporation, just like the money orders expressly referenced in the statute.[footnote]"
2022-002,69,B,Jackson,0,,0,
2022-002,70,Delaware's various arguments as to why the Disputed Instruments should not qualify as other similar written instruments within the meaning of § 2503 are unpersuasive.,Jackson,0,,1,Delaware's various arguments as to why the Disputed Instruments should not qualify as other similar written instruments within the meaning of [statute] are unpersuasive.
2022-002,71,"First up in Delaware's attempt to distinguish the Disputed Instruments from money orders for FDA purposes is its contention that the term money order in the FDA refers to a specific commercial product that is labeled money order by the  seller and is generally sold in low values to low-income individuals as a substitute for ordinary personal checks. Delaware does not point to any dictionary that includes those additional attributes in its definition of money order, nor do any of our prior cases that describe Western Union money orders mention such features. See Pennsylvania, 407 U.S. at 208-209, 92 S.Ct. 2075, Western Union Telegraph Co., 368 U.S. at 72-73, 82 S.Ct. 199. Moreover, while Delaware offers two encyclopedia entries that suggest money orders are especially helpful to persons who do not have checking accounts,8 neither source says that the typical or intended user is, itself, an attribute of a money order.",Jackson,0,,6,"First up in Delaware's attempt to distinguish the Disputed Instruments from money orders for FDA purposes is its contention that the term money order in the FDA refers to a specific commercial product that is labeled money order by the seller and is generally sold in low values to low-income individuals as a substitute for ordinary personal checks. Delaware does not point to any dictionary that includes those additional attributes in its definition of money order, nor do any of our prior cases that describe Western Union money orders mention such features. [citation]. Moreover, while Delaware offers two encyclopedia entries that suggest money orders are especially helpful to persons who do not have checking accounts,[footnote] neither source says that the typical or intended user is, itself, an attribute of a money order."
2022-002,72,"Delaware also tries to highlight various ways in which the Disputed Instruments can be said to differ from money orders, as Delaware describes them, including differences with respect to face values and customer use. But Delaware never explains why those purported differences are relevant to our assessment of similarity for FDA purposes. Since money orders and the Disputed Instruments are comparators that are not identical, they are likely to be different in some respect. The real question is which differences and similarities matter. And none of the differences Delaware identifies relates to the statutory text or ordinary meaning of a money order, nor do they otherwise undermine the analysis of similarity we outlined above.",Jackson,0,,5,"Delaware also tries to highlight various ways in which the Disputed Instruments can be said to differ from money orders, as Delaware describes them, including differences with respect to face values and customer use. But Delaware never explains why those purported differences are relevant to our assessment of similarity for FDA purposes. Since money orders and the Disputed Instruments are comparators that are not identical, they are likely to be different in some respect. The real question is which differences and similarities matter. And none of the differences Delaware identifies relates to the statutory text or ordinary meaning of a money order, nor do they otherwise undermine the analysis of similarity we outlined above."
2022-002,73,"Undaunted, Delaware attempts to make the differences it identifies seem more material by proffering an alternative vision of the FDA. In this regard, Delaware asserts that the FDA was really an effort to dissuade States from adopting costly recordkeeping requirements, the costs of which might then be passed along to low-income consumers. Its argument is that, because the Disputed Instruments are, when compared to money orders, generally larger-value instruments that are typically purchased by consumers who can more easily absorb any additional recordkeeping-related costs, those products simply do not implicate the FDA's core (cost-related) concerns and are thus not similar to money orders.",Jackson,0,,5,"Undaunted, Delaware attempts to make the differences it identifies seem more material by proffering an alternative vision of the FDA. In this regard, Delaware asserts that the FDA was really an effort to dissuade States from adopting costly recordkeeping requirements, the costs of which might then be passed along to low-income consumers. Its argument is that, because the Disputed Instruments are, when compared to money orders, generally larger-value instruments that are typically purchased by consumers who can more easily absorb any additional recordkeeping-related costs, those products simply do not implicate the FDA's core concerns and are thus not similar to money orders."
2022-002,74,"But the text of the FDA bears no relationship to Delaware's cost argument. Indeed, the statute says absolutely nothing about the rising costs of money orders for low-income individuals. See § 2501. The cost of maintaining and retrieving addresses of purchasers of money orders and traveler's checks is only mentioned to explain why a mandatory recordkeeping option (which we had suggested in Pennsylvania, 407 U.S. at 215, 92 S.Ct. 2075) was not selected as the statutory solution to the inequitable escheatment problem that the FDA plainly addresses. § 2501(5).",Jackson,0,,5,"But the text of the FDA bears no relationship to Delaware's cost argument. Indeed, the statute says absolutely nothing about the rising costs of money orders for low-income individuals. See [statute]. The cost of maintaining and retrieving addresses of purchasers of money orders and traveler's checks is only mentioned to explain why a mandatory recordkeeping option (which we had suggested in [citation]) was not selected as the statutory solution to the inequitable escheatment problem that the FDA plainly addresses. [statute]."
2022-002,75,"Nor does it matter that there would be no inequitable escheatment with respect to the Disputed Instruments if MoneyGram did not factor into the equation, as Delaware maintains. In this regard, Delaware argues that the Disputed Instruments do not implicate the concerns underlying the FDA because the banks that sell the Disputed Instruments generally do keep adequate records, and therefore States can avoid the escheatment problem by passing laws requiring those banks to transmit their records to MoneyGram and requiring MoneyGram to keep those records. But the FDA regulates escheatment, so it is the recordkeeping practices of the entity holding the funds that is relevant. Here, that entity is MoneyGram, not the banks. MoneyGram has the recordkeeping practices identified as warranting intervention  through the FDA, see § 2501(1), and the statute contains a solution to the escheatment problem that MoneyGram's ordinary business practices cause, see § 2503.",Jackson,0,,6,"Nor does it matter that there would be no inequitable escheatment with respect to the Disputed Instruments if MoneyGram did not factor into the equation, as Delaware maintains. In this regard, Delaware argues that the Disputed Instruments do not implicate the concerns underlying the FDA because the banks that sell the Disputed Instruments generally do keep adequate records, and therefore States can avoid the escheatment problem by passing laws requiring those banks to transmit their records to MoneyGram and requiring MoneyGram to keep those records. But the FDA regulates escheatment, so it is the recordkeeping practices of the entity holding the funds that is relevant. Here, that entity is MoneyGram, not the banks. MoneyGram has the recordkeeping practices identified as warranting intervention through the [statute], see [statute], and the [statute] contains a solution to the escheatment problem that MoneyGram's ordinary business practices cause, see [statute]."
2022-002,76,"Finally, Delaware suggests that § 2503 must be read narrowly in order to avoid both creating surplusage and sweeping in all sorts of financial products that Congress did not intend to cover. This goes too far. Although Delaware argues, with some merit, that broadly defining a money order as a prepaid instrument used to transmit money to a named payee would render the statute's separate references to traveler's checks and other similar written instruments superfluous, we need not define money order in order to conclude that the FDA applies to the Disputed Instruments, since it suffices that the instruments in question be similar to a money order, they need not share its definition. And if other similar written instrument is interpreted with reference to both the inherent qualities of a money order and also the recordkeeping concern that the FDA expressly identifies in the text, as discussed above, then the scope of the statute is properly cabined.9",Jackson,0,,5,"Finally, Delaware suggests that [statute] must be read narrowly in order to avoid both creating surplusage and sweeping in all sorts of financial products that Congress did not intend to cover. This goes too far. Although Delaware argues, with some merit, that broadly defining a money order as a prepaid instrument used to transmit money to a named payee would render the statute's separate references to traveler's checks and other similar written instruments superfluous, we need not define money order in order to conclude that the FDA applies to the Disputed Instruments, since it suffices that the instruments in question be similar to a money order, they need not share its definition. And if other similar written instrument is interpreted with reference to both the inherent qualities of a money order and also the recordkeeping concern that the FDA expressly identifies in the text, as discussed above, then the scope of the statute is properly cabined.[footnote]"
2022-002,77,IV,Jackson,0,,0,
2022-002,78,"Delaware argues that even if the Disputed Instruments qualify as other similar written instruments within the meaning of § 2503 they are also third party bank checks and, as such, are expressly excluded from the FDA.10 The Special Master, too, ultimately adopted a version of this argument, in his view, the third party bank check exemption applies to any Disputed Instrument on which a bank is liable (in addition to MoneyGram).11 Neither Delaware nor the Special Master has provided a persuasive reason for concluding that the Disputed Instruments are third party bank checks within the meaning of the FDA, and the drafting history of the statute further confirms that the sweep of that language is not as broad as the definitions that Delaware and the Special Master have offered. Therefore, as explained below, we do not  accept the contention that the Disputed Instruments are carved out of the statute per the third party bank check language.",Jackson,0,,6,"Delaware argues that even if the Disputed Instruments qualify as other similar written instruments within the meaning of [statute] they are also third party bank checks and, as such, are expressly excluded from the FDA.[footnote] The Special Master, too, ultimately adopted a version of this argument, in his view, the third party bank check exemption applies to any Disputed Instrument on which a bank is liable (in addition to MoneyGram).[footnote] Neither Delaware nor the Special Master has provided a persuasive reason for concluding that the Disputed Instruments are third party bank checks within the meaning of the FDA, and the drafting history of the statute further confirms that the sweep of that language is not as broad as the definitions that Delaware and the Special Master have offered. Therefore, as explained below, we do not accept the contention that the Disputed Instruments are carved out of the statute per the third party bank check language."
2022-002,79,A,Jackson,0,,0,
2022-002,80,"First, however, a caveat: We readily admit that discerning the meaning of third party bank check in § 2503 is tricky, because the FDA does not define that phrase, and, as far as we can tell, it does not have an ordinary, contemporary, common meaning. Sandifer, 571 U.S. at 227, 134 S.Ct. 870. The parties have not pointed to any contemporary legal or financial source that defines that precise term. And the FDA's third party bank check language confounded all three experts retained in these cases, each of whom agreed that it has no traditional meaning in either the legal or the financial realms. Notably, the Special Master valiantly attempted to bring clarity to this term, adopting three different definitions of third party bank check over the course of this litigation. Ultimately, between the parties and the Special Master, we have been offered at least six disparate definitions of the term.13",Jackson,0,,6,"First, however, a caveat: We readily admit that discerning the meaning of third party bank check in [statute] is tricky, because the FDA does not define that phrase, and, as far as we can tell, it does not have an ordinary, contemporary, common meaning. [citation]. The parties have not pointed to any contemporary legal or financial source that defines that precise term. And the FDA's third party bank check language confounded all three experts retained in these cases, each of whom agreed that it has no traditional meaning in either the legal or the financial realms. Notably, the Special Master valiantly attempted to bring clarity to this term, adopting three different definitions of third party bank check over the course of this litigation. Ultimately, between the parties and the Special Master, we have been offered at least six disparate definitions of the term.[footnote]"
2022-002,81,"In the midst of this uncertainty, Delaware insists that the term third party bank check means a check signed by a bank officer and paid through a third party. Not surprisingly, that definition fits the Disputed Instruments like a glove, given that they are signed by bank employees and then ultimately paid through MoneyGram, a nonbank third party, when presented. But Delaware provides no support whatsoever for the conclusion that this is what third party bank check means in the FDA context. And, indeed, Delaware's own expert disagreed with that definition for FDA purposes. Delaware also has no theory as to why it matters to the escheatment rules that the statute adopts whether a financial instrument is or is not paid through a third party like MoneyGram. Thus, we are hard pressed to agree that third party bank check means what Delaware says.",Jackson,0,,6,"In the midst of this uncertainty, Delaware insists that the term third party bank check means a check signed by a bank officer and paid through a third party. Not surprisingly, that definition fits the Disputed Instruments like a glove, given that they are signed by bank employees and then ultimately paid through MoneyGram, a nonbank third party, when presented. But Delaware provides no support whatsoever for the conclusion that this is what third party bank check means in the FDA context. And, indeed, Delaware's own expert disagreed with that definition for FDA purposes. Delaware also has no theory as to why it matters to the escheatment rules that [statute] adopts whether a financial instrument is or is not paid through a third party like MoneyGram. Thus, we are hard pressed to agree that third party bank check means what Delaware says."
2022-002,82,"The Special Master's analysis fares no better. In his Second Interim Report, the Special Master offered a potential definition of third party bank check that relies on the view that the phrase was intended to exclude from the FDA's reach certain financial instruments that were well known at the time of the statute's enactment but were not expressly mentioned in the statute —specifically, cashier's checks, certified checks, and teller's checks. According to the Special Master, a significant feature of those particular financial instruments at the time of the FDA's enactment was that a bank was liable on those instruments. Therefore, according to the Special Master, insofar as a bank is directly liable on some of the Disputed Instruments (in addition to MoneyGram), any such MoneyGram product is a bank check that should be deemed to fall within the third party bank check exception for purposes of the FDA.",Jackson,0,,5,"The Special Master's analysis fares no better. In his Second Interim Report, the Special Master offered a potential definition of third party bank check that relies on the view that the phrase was intended to exclude from the FDA's reach certain financial instruments that were well known at the time of [statute]'s enactment but were not expressly mentioned in [statute] —specifically, cashier's checks, certified checks, and teller's checks. According to the Special Master, a significant feature of those particular financial instruments at the time of [statute]'s enactment was that a bank was liable on those instruments. Therefore, according to the Special Master, insofar as a bank is directly liable on some of the Disputed Instruments (in addition to MoneyGram), any such MoneyGram product is a bank check that should be deemed to fall within the third party bank check exception for purposes of [statute]."
2022-002,83,"We detect multiple problems with the Special Master's reasoning. For one, the Special Master did not explain why the statute uses the amorphous phrase third party bank check to capture specific financial instruments that, according to the Special Master, were well known at the time of the enactment of the statute. Congress called out other well-known instruments —money orders and traveler's  checks—by their names in the text of the FDA. One would reasonably expect it to have done the same for cashier's checks, certified checks, and teller's checks.13",Jackson,0,,2,"We detect multiple problems with the Special Master's reasoning. For one, the Special Master did not explain why [statute] uses the amorphous phrase third party bank check to capture specific financial instruments that, according to the Special Master, were well known at the time of the enactment of [statute]. Congress called out other well-known instruments —money orders and traveler's checks—by their names in the text of the FDA. One would reasonably expect it to have done the same for cashier's checks, certified checks, and teller's checks.[footnote]"
